id,timestamp,open,high,low,close,volume,adjclose,date,symbol,currency,created_at
14,1705933800,114.77999877929688,115.0999984741211,112.5199966430664,113.02999877929688,17755500,111.01969146728516,2024-01-22 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
15,1706020200,113.5199966430664,114.62000274658203,113.16000366210938,114.12999725341797,11667900,112.1001205444336,2024-01-23 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
16,1706106600,115.33000183105469,118.8499984741211,114.61000061035156,116.5199966430664,21859200,114.44761657714844,2024-01-24 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
17,1706193000,118.0199966430664,118.83999633789062,116.4800033569336,116.55999755859375,15485300,114.48690795898438,2024-01-25 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
18,1706279400,116.9000015258789,118.04000091552734,116.30000305175781,117.26000213623047,10196400,115.17445373535156,2024-01-26 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
19,1706538600,117.16999816894531,117.87000274658203,115.76000213623047,116.9800033569336,10042200,114.8994369506836,2024-01-29 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
20,1706625000,116.36000061035156,118.01000213623047,115.55999755859375,116.05999755859375,11030800,113.99578857421875,2024-01-30 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
21,1706711400,113.5,114.73999786376953,112.87999725341797,112.95999908447266,12853900,110.95093536376953,2024-01-31 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
22,1706797800,113.80000305175781,114.02999877929688,112.61000061035156,113.38999938964844,8807600,111.37328338623047,2024-02-01 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
23,1706884200,114.86000061035156,115.95999908447266,113.91999816894531,115.75,10042200,113.6913070678711,2024-02-02 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
24,1707143400,117.12999725341797,119.54000091552734,116.58000183105469,118.79000091552734,13267600,116.67723846435547,2024-02-05 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
25,1707229800,120.12000274658203,120.98999786376953,118.27999877929688,119.37999725341797,11503800,117.25674438476562,2024-02-06 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
26,1707316200,120.01000213623047,125.0,120.0,124.9800033569336,18172500,122.75714874267578,2024-02-07 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
27,1707402600,127.0,134.75,126.11000061035156,133.72999572753906,33367000,131.35153198242188,2024-02-08 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
28,1707489000,134.5,135.1699981689453,130.58999633789062,133.11000061035156,16984200,130.74256896972656,2024-02-09 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
29,1707748200,133.27000427246094,133.50999450683594,130.25999450683594,130.4600067138672,14203800,128.1396942138672,2024-02-12 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
30,1707834600,127.93000030517578,129.9199981689453,126.4800033569336,127.55000305175781,14494000,125.28143310546875,2024-02-13 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
31,1707921000,129.6300048828125,130.7899932861328,127.95999908447266,129.27000427246094,13069700,126.97085571289062,2024-02-14 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
32,1708007400,130.8000030517578,131.1300048828125,128.35000610351562,129.02999877929688,12554000,126.73512268066406,2024-02-15 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
33,1708093800,127.12999725341797,128.63999938964844,125.80999755859375,126.69000244140625,13091700,124.43673706054688,2024-02-16 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
34,1708439400,126.88999938964844,127.05999755859375,124.1500015258789,125.33000183105469,12038800,123.10092163085938,2024-02-20 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
35,1708525800,124.43000030517578,125.37999725341797,122.91000366210938,125.33999633789062,11578100,123.1107406616211,2024-02-21 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
36,1708612200,129.69000244140625,131.47999572753906,129.0,129.07000732421875,17014100,126.77439880371094,2024-02-22 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
37,1708698600,130.5,131.00999450683594,127.7300033569336,129.52999877929688,10123300,127.22623443603516,2024-02-23 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
38,1708957800,130.02000427246094,131.22999572753906,128.55999755859375,130.63999938964844,9526700,128.3164825439453,2024-02-26 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
39,1709044200,130.77000427246094,131.97000122070312,128.58999633789062,128.58999633789062,8851800,126.30293273925781,2024-02-27 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
40,1709130600,128.5,128.5800018310547,126.6500015258789,127.37999725341797,6519100,125.11445617675781,2024-02-28 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
41,1709217000,128.02999877929688,129.19000244140625,127.1500015258789,128.6699981689453,9369900,126.38152313232422,2024-02-29 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
42,1709303400,130.1300048828125,136.64999389648438,130.10000610351562,133.89999389648438,24361700,131.51849365234375,2024-03-01 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
43,1709562600,139.94000244140625,141.99000549316406,137.67999267578125,138.25999450683594,26544600,135.80093383789062,2024-03-04 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
44,1709649000,137.1199951171875,137.42999267578125,133.72999572753906,134.97000122070312,13694700,132.5694580078125,2024-03-05 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
45,1709735400,138.8000030517578,144.0,138.61000061035156,141.57000732421875,22292700,139.05209350585938,2024-03-06 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
46,1709821800,144.89999389648438,151.60000610351562,144.14999389648438,149.1999969482422,34675700,146.54637145996094,2024-03-07 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
47,1709908200,153.89999389648438,158.39999389648438,144.92999267578125,146.3699951171875,43771100,143.76670837402344,2024-03-08 10:30:00 UTC,TSM,USD,2025-05-11 20:04:00
48,1710163800,143.6199951171875,144.39999389648438,138.92999267578125,139.02000427246094,29227100,136.54745483398438,2024-03-11 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
49,1710250200,144.52000427246094,146.6999969482422,140.57000732421875,144.39999389648438,21218500,141.8317413330078,2024-03-12 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
50,1710336600,143.0500030517578,143.22999572753906,141.3699951171875,142.13999938964844,12923100,139.6119384765625,2024-03-13 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
51,1710423000,142.61000061035156,143.10000610351562,139.02000427246094,139.6199951171875,14961900,137.13674926757812,2024-03-14 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
52,1710509400,135.44000244140625,137.6999969482422,134.6300048828125,136.97999572753906,22733000,134.543701171875,2024-03-15 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
53,1710768600,140.17999267578125,141.5399932861328,136.61000061035156,136.63999938964844,14732900,134.7547607421875,2024-03-18 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
54,1710855000,135.3000030517578,136.27000427246094,133.02999877929688,134.8699951171875,17341100,133.00918579101562,2024-03-19 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
55,1710941400,136.52999877929688,137.30999755859375,135.00999450683594,136.75,12750200,134.86326599121094,2024-03-20 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
56,1711027800,142.5500030517578,142.60000610351562,139.0399932861328,139.4499969482422,17809400,137.5260009765625,2024-03-21 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
57,1711114200,139.39999389648438,141.33999633789062,139.11000061035156,140.5399932861328,9935200,138.6009521484375,2024-03-22 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
58,1711373400,140.16000366210938,141.67999267578125,139.25999450683594,140.22999572753906,9922200,138.29522705078125,2024-03-25 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
59,1711459800,140.61000061035156,140.9600067138672,138.63999938964844,138.83999633789062,10786400,136.92440795898438,2024-03-26 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
60,1711546200,138.86000061035156,139.27999877929688,135.14999389648438,136.69000244140625,13842800,134.8040771484375,2024-03-27 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
61,1711632600,135.67999267578125,136.8000030517578,135.44000244140625,136.0500030517578,10019400,134.17291259765625,2024-03-28 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
62,1711978200,137.2899932861328,142.9600067138672,137.0500030517578,141.49000549316406,14222700,139.53787231445312,2024-04-01 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
63,1712064600,140.3800048828125,141.0399932861328,139.35000610351562,140.22000122070312,9869200,138.28536987304688,2024-04-02 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
64,1712151000,138.5800018310547,142.92999267578125,138.38999938964844,142.0,9707500,140.04083251953125,2024-04-03 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
65,1712237400,144.0,146.75,139.42999267578125,139.66000366210938,15759500,137.7331085205078,2024-04-04 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
66,1712323800,140.0,142.0,138.9199981689453,141.36000061035156,8249500,139.40963745117188,2024-04-05 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
67,1712583000,145.24000549316406,146.0,142.75999450683594,142.7899932861328,16307400,140.81991577148438,2024-04-08 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
68,1712669400,146.25999450683594,148.1699981689453,142.9499969482422,145.39999389648438,18488000,143.39390563964844,2024-04-09 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
69,1712755800,146.6300048828125,148.42999267578125,145.25999450683594,146.22000122070312,18861300,144.20260620117188,2024-04-10 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
70,1712842200,147.1999969482422,147.55999755859375,144.1300048828125,147.1999969482422,11818800,145.1690673828125,2024-04-11 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
71,1712928600,145.0,146.50999450683594,142.14999389648438,142.52000427246094,11981400,140.55364990234375,2024-04-12 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
72,1713187800,145.02000427246094,145.47999572753906,139.8800048828125,140.13999938964844,13458800,138.20648193359375,2024-04-15 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
73,1713274200,137.88999938964844,140.5399932861328,137.05999755859375,139.8000030517578,14218200,137.8711700439453,2024-04-16 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
74,1713360600,141.1300048828125,142.57000732421875,137.36000061035156,139.02999877929688,18823200,137.11178588867188,2024-04-17 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
75,1713447000,132.88999938964844,135.1300048828125,130.3000030517578,132.27000427246094,39306100,130.445068359375,2024-04-18 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
76,1713533400,129.3699951171875,131.5500030517578,126.63999938964844,127.69999694824219,28248000,125.93811798095703,2024-04-19 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
77,1713792600,126.75,130.66000366210938,125.77999877929688,129.75,18556800,127.9598388671875,2024-04-22 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
78,1713879000,131.36000061035156,133.7100067138672,130.66000366210938,133.42999267578125,12573800,131.5890655517578,2024-04-23 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
79,1713965400,136.08999633789062,136.2899932861328,131.5399932861328,132.97000122070312,15558000,131.1354217529297,2024-04-24 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
80,1714051800,130.0,137.83999633789062,128.86000061035156,136.5800018310547,18034300,134.69561767578125,2024-04-25 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
81,1714138200,136.80999755859375,138.74000549316406,135.9499969482422,138.3000030517578,9453400,136.39186096191406,2024-04-26 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
82,1714397400,138.0,138.64999389648438,135.91000366210938,138.5,9997100,136.589111328125,2024-04-29 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
83,1714483800,137.94000244140625,139.6999969482422,137.25999450683594,137.33999633789062,10980600,135.44509887695312,2024-04-30 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
84,1714570200,137.4199981689453,139.42999267578125,133.2100067138672,134.94000244140625,12561800,133.07823181152344,2024-05-01 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
85,1714656600,135.60000610351562,136.74000549316406,133.22000122070312,136.22999572753906,9261900,134.35043334960938,2024-05-02 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
86,1714743000,138.89999389648438,142.11000061035156,138.75999450683594,141.55999755859375,13264300,139.6068878173828,2024-05-03 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
87,1715002200,140.47000122070312,142.8300018310547,139.80999755859375,142.8300018310547,8601600,140.85939025878906,2024-05-06 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
88,1715088600,141.8699951171875,142.2899932861328,140.50999450683594,141.11000061035156,8682900,139.16310119628906,2024-05-07 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
89,1715175000,141.11000061035156,144.25999450683594,140.8000030517578,143.60000610351562,10202300,141.61874389648438,2024-05-08 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
90,1715261400,142.94000244140625,143.35000610351562,141.1300048828125,142.7899932861328,8012700,140.81991577148438,2024-05-09 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
91,1715347800,147.22000122070312,150.5,146.92999267578125,149.25999450683594,23671400,147.20065307617188,2024-05-10 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
92,1715607000,148.02000427246094,148.44000244140625,146.3000030517578,146.41000366210938,8278700,144.38998413085938,2024-05-13 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
93,1715693400,146.49000549316406,152.00999450683594,146.25,151.9499969482422,12316500,149.85354614257812,2024-05-14 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
94,1715779800,153.36000061035156,156.0,152.72999572753906,155.5800018310547,14027100,153.43345642089844,2024-05-15 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
95,1715866200,154.10000610351562,155.05999755859375,152.2100067138672,152.22999572753906,13394100,150.12966918945312,2024-05-16 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
96,1715952600,154.0,154.0,150.83999633789062,151.67999267578125,7711200,149.58724975585938,2024-05-17 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
97,1716211800,151.6699981689453,154.24000549316406,150.82000732421875,153.5500030517578,9261200,151.43145751953125,2024-05-20 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
98,1716298200,152.3000030517578,153.99000549316406,151.9499969482422,153.6699981689453,7919400,151.5498046875,2024-05-21 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
99,1716384600,155.8800048828125,157.22999572753906,154.5399932861328,156.14999389648438,13455200,153.99557495117188,2024-05-22 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
100,1716471000,159.17999267578125,160.77999877929688,155.8699951171875,157.08999633789062,20873000,154.92263793945312,2024-05-23 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
101,1716557400,157.1999969482422,160.66000366210938,156.7100067138672,160.0,11895500,157.79248046875,2024-05-24 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
102,1716903000,159.67999267578125,160.3800048828125,157.60000610351562,159.41000366210938,13964400,157.21060180664062,2024-05-28 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
103,1716989400,156.75,156.8800048828125,153.2100067138672,154.33999633789062,15780000,152.21055603027344,2024-05-29 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
104,1717075800,153.58999633789062,154.0500030517578,151.88999938964844,152.9600067138672,9711000,150.84962463378906,2024-05-30 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
105,1717162200,151.47999572753906,152.5,147.80999755859375,151.0399932861328,13782600,148.95608520507812,2024-05-31 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
106,1717421400,155.1199951171875,157.14999389648438,152.4600067138672,154.9499969482422,12924400,152.81214904785156,2024-06-03 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
107,1717507800,153.39999389648438,153.7899932861328,150.99000549316406,152.47000122070312,10066700,150.36636352539062,2024-06-04 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
108,1717594200,158.58999633789062,163.72999572753906,157.9499969482422,162.9199981689453,23192600,160.67218017578125,2024-06-05 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
109,1717680600,164.52000427246094,164.6999969482422,160.36000061035156,162.07000732421875,14819100,159.83392333984375,2024-06-06 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
110,1717767000,163.57000732421875,166.1199951171875,161.9600067138672,164.38999938964844,14023300,162.1219024658203,2024-06-07 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
111,1718026200,164.0,169.83999633789062,162.4199981689453,168.16000366210938,12438400,165.8398895263672,2024-06-10 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
112,1718112600,168.17999267578125,168.41000366210938,163.7899932861328,165.7100067138672,11508600,163.4237060546875,2024-06-11 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
113,1718199000,173.36000061035156,176.05999755859375,171.5399932861328,172.97999572753906,20309500,170.5933837890625,2024-06-12 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
114,1718285400,172.9499969482422,174.07000732421875,170.50999450683594,172.91000366210938,15591800,171.06231689453125,2024-06-13 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
115,1718371800,172.0,173.63999938964844,170.36000061035156,172.50999450683594,9192500,170.66659545898438,2024-06-14 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
116,1718631000,177.83999633789062,178.6699981689453,173.47999572753906,177.24000549316406,18593700,175.34605407714844,2024-06-17 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
117,1718717400,180.02000427246094,184.86000061035156,178.99000549316406,179.69000244140625,27155100,177.76986694335938,2024-06-18 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
118,1718890200,182.5800018310547,183.1699981689453,173.5,175.3800048828125,28403200,173.5059356689453,2024-06-20 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
119,1718976600,172.7100067138672,177.47999572753906,172.2100067138672,173.9600067138672,20271300,172.10110473632812,2024-06-21 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
120,1719235800,170.42999267578125,171.4199981689453,167.1199951171875,167.80999755859375,19741700,166.0167999267578,2024-06-24 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
121,1719322200,169.9499969482422,172.63999938964844,169.00999450683594,172.60000610351562,13481000,170.75564575195312,2024-06-25 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
122,1719408600,172.1199951171875,173.69000244140625,170.1999969482422,172.07000732421875,11901500,170.23130798339844,2024-06-26 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
123,1719495000,173.7899932861328,175.47999572753906,171.14999389648438,171.6300048828125,10864600,169.79600524902344,2024-06-27 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
124,1719581400,172.80999755859375,176.82000732421875,172.80999755859375,173.80999755859375,11216100,171.95269775390625,2024-06-28 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
125,1719840600,174.24000549316406,175.3000030517578,170.4499969482422,172.3300018310547,10717000,170.488525390625,2024-07-01 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
126,1719927000,171.1300048828125,176.7100067138672,171.02999877929688,175.6999969482422,10655500,173.82249450683594,2024-07-02 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
127,1720013400,177.99000549316406,182.49000549316406,177.8800048828125,182.49000549316406,11808700,180.53994750976562,2024-07-03 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
128,1720186200,184.13999938964844,185.0800018310547,182.3000030517578,183.99000549316406,11372900,182.02392578125,2024-07-05 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
129,1720445400,190.0,192.8000030517578,185.1300048828125,186.6300048828125,22582400,184.63572692871094,2024-07-08 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
130,1720531800,188.08999633789062,188.44000244140625,182.5,184.52000427246094,19935200,182.5482635498047,2024-07-09 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
131,1720618200,188.27999877929688,191.4199981689453,186.6999969482422,191.0500030517578,19293500,189.00848388671875,2024-07-10 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
132,1720704600,193.08999633789062,193.47000122070312,183.00999450683594,184.5,21584200,182.52847290039062,2024-07-11 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
133,1720791000,183.07000732421875,190.3800048828125,182.75,187.35000610351562,19220300,185.3480224609375,2024-07-12 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
134,1721050200,188.67999267578125,190.05999755859375,184.0800018310547,185.22000122070312,15683100,183.24078369140625,2024-07-15 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
135,1721136600,188.27000427246094,189.58999633789062,185.02000427246094,186.0399932861328,16663300,184.052001953125,2024-07-16 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
136,1721223000,175.22000122070312,176.5800018310547,170.50999450683594,171.1999969482422,45052600,169.37059020996094,2024-07-17 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
137,1721309400,175.5,178.69000244140625,164.50999450683594,171.8699951171875,52903600,170.03343200683594,2024-07-18 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
138,1721395800,169.1699981689453,170.52000427246094,165.22000122070312,165.77000427246094,22585300,163.9986114501953,2024-07-19 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
139,1721655000,166.61000061035156,170.8800048828125,166.17999267578125,169.35000610351562,21037200,167.54037475585938,2024-07-22 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
140,1721741400,169.4199981689453,171.5399932861328,167.97000122070312,169.82000732421875,11690700,168.00534057617188,2024-07-23 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
141,1721827800,165.08999633789062,165.4499969482422,159.58999633789062,159.8000030517578,19536600,158.0924072265625,2024-07-24 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
142,1721914200,158.16000366210938,163.39999389648438,152.11000061035156,160.27999877929688,25731800,158.56727600097656,2024-07-25 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
143,1722000600,164.3000030517578,164.58999633789062,159.19000244140625,161.94000244140625,13089200,160.2095489501953,2024-07-26 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
144,1722259800,162.67999267578125,163.22999572753906,158.6300048828125,160.00999450683594,12663100,158.30015563964844,2024-07-29 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
145,1722346200,160.44000244140625,161.14999389648438,152.5500030517578,154.5399932861328,22018000,152.88861083984375,2024-07-30 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
146,1722432600,163.77000427246094,166.64999389648438,162.07000732421875,165.8000030517578,19860400,164.02828979492188,2024-07-31 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
147,1722519000,163.47999572753906,167.6699981689453,156.83999633789062,158.17999267578125,21095600,156.48971557617188,2024-08-01 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
148,1722605400,151.25,153.86000061035156,146.88999938964844,149.86000061035156,31095300,148.25863647460938,2024-08-02 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
149,1722864600,133.86000061035156,150.0,133.57000732421875,147.9499969482422,31193100,146.36903381347656,2024-08-05 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
150,1722951000,150.44000244140625,157.7100067138672,147.72000122070312,155.38999938964844,24528100,153.72952270507812,2024-08-06 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
151,1723037400,161.5500030517578,162.64999389648438,154.52000427246094,155.0399932861328,22379000,153.3832550048828,2024-08-07 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
152,1723123800,159.27000427246094,164.75,155.5399932861328,164.5500030517578,18889600,162.79165649414062,2024-08-08 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
153,1723210200,166.32000732421875,167.8000030517578,163.24000549316406,167.1199951171875,20519400,165.33416748046875,2024-08-09 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
154,1723469400,166.0,169.52999877929688,165.5399932861328,167.6300048828125,14727300,165.8387451171875,2024-08-12 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
155,1723555800,168.0,172.4499969482422,166.33999633789062,172.33999633789062,15243500,170.4984130859375,2024-08-13 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
156,1723642200,171.8800048828125,172.50999450683594,167.19000244140625,169.97000122070312,11510300,168.1537322998047,2024-08-14 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
157,1723728600,172.42999267578125,175.44000244140625,170.82000732421875,173.9600067138672,15393500,172.10110473632812,2024-08-15 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
158,1723815000,173.38999938964844,175.0,172.25,174.5399932861328,10710000,172.67489624023438,2024-08-16 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
159,1724074200,174.75999450683594,175.4499969482422,171.10000610351562,175.4499969482422,11511000,173.57516479492188,2024-08-19 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
160,1724160600,175.39999389648438,175.39999389648438,169.85000610351562,172.0399932861328,13555500,170.2016143798828,2024-08-20 09:30:00 UTC,TSM,USD,2025-05-11 20:04:00
