timestamp,open,close,low,high,volume,adjclose,date,symbol,currency
1748525400,199.4600067138672,197.14999389648438,196.0800018310547,199.8000030517578,14624600,197.14999389648438,2025-05-29 09:30:00 UTC,TSM,USD
1748635202,195.77000427246094,193.32000732421875,190.5675048828125,195.91000366210938,11976504,193.32000732421875,2025-05-30 16:00:02 UTC,TSM,USD
