timestamp,open,close,low,high,volume,adjclose,date,symbol,currency
1749648600,215.0,214.10000610351562,212.9499969482422,217.42999267578125,13326400,214.10000610351562,2025-06-11 09:30:00 UTC,TSM,USD
1749758402,212.9199981689453,215.42999267578125,211.91000366210938,215.8800048828125,9766408,215.42999267578125,2025-06-12 16:00:02 UTC,TSM,USD
