timestamp,open,close,low,high,volume,adjclose,date,symbol,currency
1751549400,233.8699951171875,234.8000030517578,233.27000427246094,237.5800018310547,7779600,234.8000030517578,2025-07-03 09:30:00 UTC,TSM,USD
