timestamp,open,close,low,high,volume,adjclose,date,symbol,currency
1757683800,260.8500061035156,259.3299865722656,258.3800048828125,260.95001220703125,8490300,259.3299865722656,2025-09-12 09:30:00 UTC,TSM,USD
