timestamp,open,close,low,high,volume,adjclose,date,symbol,currency
1765204200,301.20001220703125,301.8699951171875,296.7200012207031,302.6199951171875,16643100,301.8699951171875,2025-12-08 09:30:00 UTC,TSM,USD
1765314002,299.989990234375,303.4100036621094,298.5,304.67999267578125,11314793,303.4100036621094,2025-12-09 16:00:02 UTC,TSM,USD
