timestamp,open,close,low,high,volume,adjclose,date,symbol,currency
1752845400,245.30999755859375,240.39999389648438,238.69000244140625,245.97000122070312,16238100,240.39999389648438,2025-07-18 09:30:00 UTC,TSM,USD
