timestamp,open,close,low,high,volume,adjclose,date,symbol,currency
1747402200,194.52999877929688,194.22000122070312,192.57000732421875,195.0800018310547,9077400,194.22000122070312,2025-05-16 09:30:00 UTC,TSM,USD
